ML Number Display,Area Display,Street Full Address,Property Type,Property Subtype 1 Display,Listing Date,Status Date,Status Display,Listing Price,Selling Price
21907182,San Rafael,"932 Lea Dr, San Rafael, CA 94903-3262",RESI,Condo/Coop,2/14/19,6/21/19,Sold,"499,500","498,000"
21909003,San Rafael,"9 Forest Ln, San Rafael, CA 94903-3238",RESI,Condo/Coop,3/3/19,5/30/19,Sold,"420,000","420,000"
21900728,San Rafael,"18 Forest Ln, San Rafael, CA 94903-3252",RESI,Condo/Coop,1/21/19,2/28/19,Sold,"540,000","547,000"
21900554,San Rafael,"200 North Ave #219, San Rafael, CA 94903-4814",RESI,Condo/Coop,1/9/19,3/2/19,Sold,"619,999","615,000"
21906617,San Rafael,"699 Deer Valley Rd, San Rafael, CA 94903-5556",RESI,Single Family,3/27/19,4/25/19,Sold,"2,150,000","2,200,000"
21828059,Novato,"55 Havenwood Rd, Novato, CA 94945-2711",RESI,Single Family,10/27/18,2/12/19,Sold,"700,000","685,000"
21910818,Novato,"131 Iolanthus Ave, Novato, CA 94945-3519",RESI,Single Family,4/29/19,6/22/19,Sold,"735,000","625,000"
21900901,Novato,"169 Montego Kys, Novato, CA 94949-5353",RESI,Single Family,1/14/19,4/27/19,Sold,"799,000","800,000"
21902703,Novato,"152 Montego Kys, Novato, CA 94949-5352",RESI,Single Family,1/6/19,3/6/19,Sold,"949,000","975,000"
21904410,Novato,"981 Bel Marin Keys Blvd, Novato, CA 94949-5313",RESI,Single Family,3/2/19,5/24/19,Sold,"1,295,000","1,270,000"
21904655,Novato,"1051 Bel Marin Keys Blvd, Novato, CA 94949-5348",RESI,Single Family,4/14/19,5/25/19,Sold,"1,495,000","1,400,000"
21904480,Novato,"1087 Bel Marin Keys Blvd, Novato, CA 94949-5348",RESI,Single Family,2/15/19,5/31/19,Sold,"1,350,000","1,350,000"
21905867,Novato,"1080 Bel Marin Keys Blvd, Novato, CA 94949-5335",RESI,Single Family,2/19/19,4/26/19,Sold,"850,000","1,100,000"
21911087,Novato,"53 Calypso Shr, Novato, CA 94949-5346",RESI,Single Family,5/6/19,6/14/19,Sold,"1,475,000","1,495,000"
21902997,Novato,"13 Bahama Reef, Novato, CA 94949-5302",RESI,Single Family,4/1/19,6/17/19,Sold,"1,250,000","1,200,000"
21911614,San Rafael,"629 Wakerobin Ln, San Rafael, CA 94903-2420",RESI,Single Family,5/14/19,6/24/19,Sold,"1,150,000","1,150,000"
21825996,San Rafael,"1014 Las Raposas Rd, San Rafael, CA 94903-2350",RESI,Single Family,10/3/18,1/18/19,Sold,"949,000","946,000"
21903618,San Rafael,"1044 Las Raposas Rd, San Rafael, CA 94903-2350",RESI,Single Family,2/18/19,4/1/19,Sold,"849,000","875,000"
21902498,San Rafael,"710 Penny Royal Ln, San Rafael, CA 94903-2328",RESI,Single Family,1/16/19,3/1/19,Sold,"850,000","876,000"
21831282,San Rafael,"705 Knocknaboul Way, San Rafael, CA 94903-2344",RESI,Single Family,1/6/19,3/22/19,Sold,"1,125,000","1,125,000"
21907211,San Rafael,"3 Mahogany Dr, San Rafael, CA 94903-3131",RESI,Single Family,4/3/19,5/28/19,Sold,"1,288,000","1,255,000"
21916094,San Rafael,"802 Butternut Dr, San Rafael, CA 94903-3152",RESI,Single Family,5/5/19,6/27/19,Sold Off MLS,"1,175,000","1,175,000"
21915573,San Rafael,"10 Mahogany Dr, San Rafael, CA 94903-3132",RESI,Single Family,4/21/19,6/18/19,Sold Off MLS,"1,395,000","1,365,000"
21829162,San Rafael,"565 Woodbine Dr, San Rafael, CA 94903-2463",RESI,Single Family,11/14/18,1/30/19,Sold,"850,000","850,000"
21903683,San Rafael,"576 Wakerobin Ln, San Rafael, CA 94903-2419",RESI,Single Family,1/11/19,2/21/19,Sold Off MLS,"1,195,000","1,200,000"
21829715,San Rafael,"559 Wakerobin Ln, San Rafael, CA 94903-2418",RESI,Single Family,11/13/18,1/29/19,Sold,"824,000","800,000"
21906726,San Rafael,"741 Bamboo Ter, San Rafael, CA 94903-3117",RESI,Single Family,4/1/19,5/1/19,Sold,"1,050,000","1,125,000"
21828911,San Rafael,"721 Bamboo Ter, San Rafael, CA 94903-3117",RESI,Single Family,11/8/18,3/12/19,Sold,"995,000","975,000"
21909753,San Rafael,"716 Montecillo Rd, San Rafael, CA 94903-3136",RESI,Single Family,1/22/19,5/23/19,Sold,"849,000","930,000"
21906529,San Rafael,"695 Barberry Ln, San Rafael, CA 94903-3119",RESI,Single Family,4/2/19,5/29/19,Sold,"1,395,000","1,375,000"
21903222,San Rafael,"285 Orange Blossom Ln, San Rafael, CA 94903-2505",RESI,Single Family,2/15/19,3/28/19,Sold,"1,249,000","1,325,000"
21901246,San Rafael,"248 Orris Ter, San Rafael, CA 94903-2510",RESI,Single Family,1/23/19,3/2/19,Sold,"799,000","844,000"
21908999,San Rafael,"21 Surrey Ln, San Rafael, CA 94903-3226",RESI,Condo/Coop,4/18/19,5/29/19,Sold,"560,000","550,000"
21829018,San Rafael,"110 Surrey Ln, San Rafael, CA 94903-3227",RESI,Condo/Coop,11/10/18,1/11/19,Sold,"625,000","623,000"
21909014,San Rafael,"100 Thorndale Dr #154, San Rafael, CA 94903-4554",RESI,Condo/Coop,4/24/19,5/8/19,Sold,"850,000","825,000"
21909009,San Rafael,"100 Thorndale Dr #134, San Rafael, CA 94903-4552",RESI,Condo/Coop,4/24/19,5/2/19,Sold,"380,000","370,000"
21906655,San Rafael,"100 Thorndale Dr #106, San Rafael, CA 94903-3581",RESI,Condo/Coop,4/25/19,5/13/19,Sold,"279,000","245,000"
21904794,San Rafael,"100 Thorndale Dr #256, San Rafael, CA 94903-3586",RESI,Condo/Coop,3/6/19,4/25/19,Sold,"229,000","229,000"
21828643,San Rafael,"100 Thorndale Dr #217, San Rafael, CA 94903-3546",RESI,Condo/Coop,11/5/18,2/20/19,Sold,"675,000","633,000"
21908997,San Rafael,"100 Thorndale Dr #271, San Rafael, CA 94903-4567",RESI,Condo/Coop,4/18/19,5/8/19,Sold,"850,000","805,000"
21909005,San Rafael,"100-San Rafa Thorndale Dr #348, San Rafael, CA 94903-4576",RESI,Condo/Coop,4/24/19,5/9/19,Sold,"342,000","336,000"
21901544,San Rafael,"100 Thorndale Dr #340, San Rafael, CA 94903-4574",RESI,Condo/Coop,1/23/19,1/28/19,Sold,"609,997","600,000"
21820761,San Rafael,"100 Thorndale Dr #310, San Rafael, CA 94903-4570",RESI,Condo/Coop,8/1/18,4/29/19,Sold,"725,000","720,000"
21900980,San Rafael,"36 Pine Tree Ct, San Rafael, CA 94903-3874",RESI,Condo/Coop,2/14/19,4/29/19,Sold,"849,000","840,000"
21900857,San Rafael,"40 Summerhill Way #CA, San Rafael, CA 94093-3814",RESI,Condo/Coop,1/13/19,3/4/19,Sold,"685,000","698,000"
21828278,San Anselmo,"37 Martling Rd, San Anselmo, CA 94960-1172",RESI,Single Family,8/7/18,2/12/19,Sold,"1,275,000","1,210,000"
21905936,San Anselmo,"37 Crane Dr, San Anselmo, CA 94960-1012",RESI,Single Family,1/9/19,4/27/19,Sold,"2,195,000","2,200,000"
21905985,San Anselmo,"40 Crane Dr, San Anselmo, CA 94960",RESI,Single Family,3/19/19,4/30/19,Sold,"2,195,000","2,175,000"
21906400,San Anselmo,"230 Van Winkle Dr, San Anselmo, CA 94960-1040",RESI,Single Family,3/26/19,4/19/19,Sold,"1,649,000","1,725,000"
21913037,San Anselmo,"60 Estates Dr, San Anselmo, CA 94960-1018",RESI,Single Family,3/18/19,6/5/19,Sold Off MLS,"2,195,000","2,175,000"
21905983,San Anselmo,"3 Dutch Valley Ln, San Anselmo, CA 94960-1015",RESI,Single Family,2/28/19,4/26/19,Sold,"1,995,000","2,200,000"
21915269,San Anselmo,"1360 Butterfield Rd, San Anselmo, CA 94960",RESI,Single Family,6/1/19,6/23/19,Sold Off MLS,"3,450,000","3,400,000"
21903115,San Anselmo,"7 Ichabod Ct, San Anselmo, CA 94960-1046",RESI,Single Family,10/30/18,3/15/19,Sold,"1,199,000","1,290,000"
21906600,San Anselmo,"63 Oak Knoll Dr, San Anselmo, CA 94960-1118",RESI,Single Family,3/9/19,6/28/19,Sold,"3,245,000","3,100,000"
21911064,San Anselmo,"145 Crane Dr, San Anselmo, CA 94960-1060",RESI,Single Family,2/1/19,5/7/19,Sold Off MLS,"6,500,000","6,262,000"
21905770,San Anselmo,"166 Crane Dr, San Anselmo, CA 94960",RESI,Single Family,1/23/19,4/23/19,Sold,"1,899,000","1,797,000"
21828076,San Anselmo,"860 Butterfield Ln, San Anselmo, CA 94960-1186",RESI,Single Family,6/17/18,1/18/19,Sold,"1,499,000","1,415,000"
21907609,San Anselmo,"17 Fawn Ct, San Anselmo, CA 94960-1125",RESI,Single Family,4/4/19,5/1/19,Sold,"1,850,000","2,000,000"
21911421,San Anselmo,"303 Oakcrest Rd, San Anselmo, CA 94960-1249",RESI,Single Family,5/9/19,6/13/19,Sold,"1,295,000","1,425,000"
21905955,San Anselmo,"836 Fawn Dr, San Anselmo, CA 94960-1134",RESI,Single Family,3/18/19,3/20/19,Sold Off MLS,"2,995,000","2,995,000"
21902406,San Anselmo,"327 San Francisco Blvd, San Anselmo, CA 94960-1662",RESI,Single Family,1/11/19,4/15/19,Sold,"1,149,000","1,149,000"
21911210,San Anselmo,"400 San Francisco Blvd, San Anselmo, CA 94960-1626",RESI,Single Family,5/1/19,6/28/19,Sold,"1,895,000","2,010,000"
21825196,Novato,"136 Martin Dr, Novato, CA 94949-6254",RESI,Condo/Coop,9/25/18,1/17/19,Sold,"355,000(Auc)","355,000"
21909158,Novato,"9 Livingston Ct, Novato, CA 94949-6233",RESI,Condo/Coop,4/19/19,5/17/19,Sold,"419,000","416,500"
21830175,Novato,"53 Livingston Ct, Novato, CA 94949-6235",RESI,Condo/Coop,12/1/18,4/17/19,Sold,"395,000","360,000"
21904810,Novato,"20 Livingston Ct, Novato, CA 94949-6234",RESI,Condo/Coop,3/7/19,4/11/19,Sold,"459,000","471,000"
21900661,Novato,"53 Lovejoy Way, Novato, CA 94949",RESI,Condo/Coop,12/19/18,3/28/19,Sold,"409,000","399,000"
21820665,Novato,"170 Emerson Ave, Novato, CA 94949-6166",RESI,Single Family,6/28/18,4/7/19,Sold,"1,275,000","1,245,000"
21901117,Novato,"81 Moore Rd, Novato, CA 94949-6169",RESI,Single Family,1/2/19,3/4/19,Sold,"1,039,000","1,025,000"
21903853,Novato,"50 Richardson Rd, Novato, CA 94949-6170",RESI,Single Family,3/12/19,5/12/19,Sold,"1,280,000","1,280,000"
21909243,Novato,"34 Holliday Dr, Novato, CA 94949-6270",RESI,Single Family,3/28/19,6/26/19,Sold,"729,000","720,000"
21903944,Novato,"37 Holliday Dr, Novato, CA 94949-6269",RESI,Single Family,1/18/19,4/17/19,Sold,"729,000","745,000"
21829652,Novato,"18 Lavenham Rd, Novato, CA 94949-6295",RESI,Single Family,11/19/18,6/28/19,Sold,"825,000(Auc)","737,500"
21827545,Novato,"119 Alconbury Way, Novato, CA 94949-6294",RESI,Single Family,10/14/18,2/20/19,Sold,"970,000","970,000"
21900787,Novato,"99 Alconbury Way, Novato, CA 94949-8203",RESI,Single Family,12/24/18,3/5/19,Sold,"975,000","975,000"
21901209,Novato,"62 Maybeck St, Novato, CA 94949-6172",RESI,Single Family,1/24/19,3/26/19,Sold,"1,169,000","1,169,000"
21815790,Novato,"103 Chapel Hill Rd, Novato, CA 94949-8260",RESI,Single Family,5/14/18,2/20/19,Sold,"1,995,000","1,850,000"
21901047,Novato,"7 Greenham Ct, Novato, CA 94949-6285",RESI,Single Family,9/9/18,3/4/19,Sold,"975,000","975,000"
21911957,Novato,"26 Hayford Ct, Novato, CA 94949-6288",RESI,Single Family,2/25/19,6/25/19,Sold,"995,000","1,000,000"
21905744,Novato,"20 Mystic Ln, Novato, CA 94949-8254",RESI,Single Family,3/18/19,5/3/19,Sold,"1,019,000","1,019,000"
21905169,Novato,"158 Chesapeake Ln, Novato, CA 94949-8230",RESI,Single Family,3/12/19,5/13/19,Sold,"1,089,000","1,079,000"
21901751,Novato,"23 Portsmouth Dr, Novato, CA 94949-8212",RESI,Single Family,1/28/19,3/14/19,Sold,"1,119,000","1,120,000"
21821881,Novato,"51 Brookline Dr, Novato, CA 94949-8233",RESI,Single Family,8/20/18,3/5/19,Sold,"1,078,000","1,078,000"
21904506,Novato,"128 Stonetree Ln, Novato, CA 94945-3552",RESI,Single Family,1/12/19,4/4/19,Sold,"1,775,000","1,762,500"
21824072,Novato,"42 Audubon Way, Novato, CA 94949-3901",RESI,Single Family,9/5/18,2/20/19,Sold,"1,199,000","1,150,000"
21906567,San Rafael,"40 Castlewood Dr, San Rafael, CA 94901-2525",RESI,Single Family,6/25/18,4/30/19,Sold,"1,459,000","1,606,000"
21906941,San Rafael,"28 Castlewood Dr, San Rafael, CA 94901-2525",RESI,Single Family,4/3/19,5/27/19,Sold,"1,195,000","1,275,000"
21906203,San Rafael,"16 Castlewood Dr, San Rafael, CA 94901-2525",RESI,Single Family,2/10/19,3/22/19,Sold Off MLS,"1,199,000","1,120,000"
21904079,San Rafael,"8 Chateau Pl, San Rafael, CA 94901-1501",RESI,Single Family,4/11/19,5/7/19,Sold,"1,635,000","1,640,000"
21830393,San Rafael,"56 Cottonwood Dr, San Rafael, CA 94901-1423",RESI,Single Family,12/5/18,2/13/19,Sold,"1,295,000","1,310,000"
21903885,San Rafael,"35 Robinhood Dr, San Rafael, CA 94901-1417",RESI,Single Family,1/15/19,2/24/19,Sold Off MLS,"1,250,000","1,392,014"
21908718,San Rafael,"27 Rollingwood Dr, San Rafael, CA 94901-1420",RESI,Single Family,2/27/19,4/16/19,Sold Off MLS,"1,450,000","1,450,000"
21901278,San Rafael,"765 Beechnut Ct, San Rafael, CA 94903-3159",RESI,Single Family,1/28/19,3/29/19,Sold,"1,250,000","1,235,000"
21905061,San Rafael,"764 Beechnut Ct, San Rafael, CA 94903-3159",RESI,Single Family,3/12/19,5/11/19,Sold,"1,450,000","1,450,000"
21900889,San Rafael,"1064 Los Gamos Rd #G, San Rafael, CA 94903",RESI,Condo/Coop,1/15/19,3/28/19,Sold,"350,000","347,000"
21910889,San Rafael,"1056-L Los Gamos Rd, San Rafael, CA 94903-2501",RESI,Condo/Coop,4/19/19,6/18/19,Sold,"340,000","350,000"
21829683,San Rafael,"1024-J Los Gamos Rd, San Rafael, CA 94903-2501",RESI,Condo/Coop,10/27/18,1/23/19,Sold,"390,000","400,000"
21902467,San Rafael,"1064-F Los Gamos Rd, San Rafael, CA 94903",RESI,Condo/Coop,2/4/19,4/27/19,Sold,"340,000","340,000"
21819655,San Rafael,"1064 Los Gamos Rd #B, San Rafael, CA 94903-2501",RESI,Condo/Coop,7/26/18,5/24/19,Sold,"390,000","378,500"
21909719,San Rafael,"1044-E Los Gamos Rd, San Rafael, CA 94903",RESI,Condo/Coop,2/18/19,4/26/19,Sold Off MLS,"339,000","339,000"
21900007,San Rafael,"313 Corrillo Dr, San Rafael, CA 94903-3908",RESI,Single Family,1/3/19,1/31/19,Sold,"848,000","821,000"
21905910,San Rafael,"220 El Prado Ave, San Rafael, CA 94903-3916",RESI,Single Family,2/27/19,4/8/19,Sold,"825,000","810,000"
21907077,San Rafael,"8 Merrydale Ct, San Rafael, CA 94903-5011",RESI,Condo/Coop,2/1/19,6/28/19,Sold,"670,000","670,000"
21830860,San Rafael,"157 N San Pedro Rd, San Rafael, CA 94903-4216",RESI,Single Family,11/5/18,4/2/19,Sold,"958,000","968,000"
21911182,San Rafael,"50 Glenside Way, San Rafael, CA 94903-3826",RESI,Single Family,1/1/19,6/22/19,Sold,"1,195,000","1,200,000"
21828104,San Rafael,"101 Oak Ridge Rd, San Rafael, CA 94903-3834",RESI,Single Family,11/7/18,1/31/19,Sold,"1,495,000","1,475,000"
21900945,San Rafael,"19 Knoll Way, San Rafael, CA 94903-3830",RESI,Single Family,1/14/19,1/30/19,Sold,"1,825,000","1,840,000"
21905274,San Rafael,"2 Carmel Ct, San Rafael, CA 94903-4202",RESI,Single Family,2/19/19,4/22/19,Sold,"949,000","1,105,000"
21904189,San Rafael,"22 Portola Ave, San Rafael, CA 94903-4215",RESI,Single Family,1/30/19,3/28/19,Sold,"945,000","1,100,000"
21905532,San Rafael,"6 Edgehill Way, San Rafael, CA 94903-4204",RESI,Single Family,12/14/18,4/30/19,Sold,"1,124,950","1,190,000"
21821065,San Rafael,"260 Merrydale Rd #3, San Rafael, CA 94903-3947",RESI,Condo/Coop,8/10/18,3/16/19,Sold,"275,000","275,000"
21907024,San Rafael,"4 Picadilly Ct, San Rafael, CA 94903-4246",RESI,Condo/Coop,4/23/19,5/24/19,Sold,"675,000","725,000"
21902987,San Rafael,"39 Village Cir, San Rafael, CA 94903-4242",RESI,Condo/Coop,2/11/19,3/26/19,Sold,"320,000","330,000"
21830727,San Rafael,"69 Village Cir, San Rafael, CA 94903-4242",RESI,Condo/Coop,12/10/18,5/6/19,Sold,"349,000","349,000"
21902783,San Rafael,"206 Vendola Dr, San Rafael, CA 94903-2954",RESI,Single Family,1/2/19,4/5/19,Sold,"674,950","680,000"
21913732,San Rafael,"79 Vendola Dr, San Rafael, CA 94903-2949",RESI,Single Family,5/30/19,6/29/19,Sold,"825,000","800,000"
21901918,San Rafael,"30 Vendola Dr, San Rafael, CA 94903-2956",RESI,Single Family,1/27/19,3/21/19,Sold,"825,000","800,000"
21829212,San Rafael,"4 Birch Way, San Rafael, CA 94903-3047",RESI,Single Family,11/3/18,3/3/19,Sold,"699,000","660,000"
21911098,San Rafael,"120 Mabry Way, San Rafael, CA 94903-2962",RESI,Single Family,3/20/19,5/6/19,Sold Off MLS,"749,000","779,000"
21905706,San Rafael,"604 Galerita Way, San Rafael, CA 94903-2908",RESI,Single Family,3/18/19,5/1/19,Sold,"719,000","765,000"
21900241,San Rafael,"613 Vendola Dr, San Rafael, CA 94903-2936",RESI,Single Family,1/4/19,2/21/19,Sold,"849,999","821,500"
21912046,San Rafael,"641 Galerita Way, San Rafael, CA 94903-2907",RESI,Single Family,5/10/19,6/14/19,Sold,"805,000","805,000"
21901090,San Rafael,"3 Lockwood Dr, San Rafael, CA 94901-1413",RESI,Single Family,9/28/18,2/23/19,Sold,"1,150,000","1,200,000"
21903779,San Rafael,"23 Heartwood Ct, San Rafael, CA 94901-1410",RESI,Single Family,2/26/19,4/24/19,Sold,"1,595,000","1,525,000"
21904772,San Rafael,"140 Rollingwood Dr, San Rafael, CA 94901-1453",RESI,Single Family,3/6/19,6/18/19,Sold,"1,335,000","1,315,000"
21900927,San Rafael,"144 Robinhood Dr, San Rafael, CA 94901-1463",RESI,Single Family,2/13/19,5/2/19,Sold,"1,299,000","1,227,000"
21903320,San Rafael,"34 Briarwood Dr, San Rafael, CA 94901-1407",RESI,Single Family,3/13/19,5/8/19,Sold,"1,150,000","1,090,000"
21901169,San Rafael,"211 Knight Dr, San Rafael, CA 94901-1429",RESI,Single Family,1/11/19,3/3/19,Sold,"895,000","950,000"
21909697,San Rafael,"69 Brentwood Dr, San Rafael, CA 94901-1455",RESI,Single Family,4/23/19,6/23/19,Sold,"1,295,000","1,295,000"
21910300,San Rafael,"55 Brentwood Dr, San Rafael, CA 94901-1454",RESI,Single Family,2/11/19,6/28/19,Sold,"1,225,000","1,215,000"
21828161,San Rafael,"237 Knight Dr, San Rafael, CA 94901-1429",RESI,Single Family,10/30/18,1/14/19,Sold,"1,199,000","1,180,000"
21906406,San Rafael,"252 Knight Dr, San Rafael, CA 94901-1430",RESI,Single Family,2/15/19,5/2/19,Sold,"1,299,000","1,280,000"
21906517,San Rafael,"16 Alderwood Way, San Rafael, CA 94901-1402",RESI,Single Family,3/11/19,6/24/19,Sold,"1,150,000","1,090,000"
21823555,San Rafael,"15 Manzanita Ave, San Rafael, CA 94901-2521",RESI,Single Family,8/3/18,3/1/19,Sold,"1,250,000","1,190,000"
21904192,San Rafael,"40 Bayview Dr, San Rafael, CA 94901-2501",RESI,Single Family,10/19/18,5/28/19,Sold,"1,825,000","1,760,000"
21809186,San Rafael,"740 Point San Pedro Rd, San Rafael, CA 94901-2533",RESI,Single Family,4/17/18,4/8/19,Sold,"1,299,000","1,220,000"
21830047,San Rafael,"122 Oak Dr, San Rafael, CA 94901-2513",RESI,Single Family,11/30/18,2/13/19,Sold,"1,195,000","1,225,000"
21905924,San Rafael,"708 Point San Pedro Rd, San Rafael, CA 94901-2581",RESI,Single Family,3/19/19,4/9/19,Sold,"897,000","880,000"
21908094,San Rafael,"10 Sagebrush Ct, San Rafael, CA 94901-1590",RESI,Single Family,4/8/19,5/14/19,Sold,"3,150,000","3,200,000"
21908561,San Rafael,"16 Lupine Ct, San Rafael, CA 94901-1588",RESI,Single Family,4/15/19,5/22/19,Sold,"2,150,000","2,280,000"
21902745,San Rafael,"188 Peacock Dr, San Rafael, CA 94901-1506",RESI,Single Family,2/7/19,4/26/19,Sold,"2,795,000","2,800,000"
21904611,San Rafael,"4 Partridge Dr, San Rafael, CA 94901-1598",RESI,Single Family,7/25/18,4/8/19,Sold,"1,395,000","1,501,500"
21902340,San Rafael,"54 Partridge Dr, San Rafael, CA 94901-1598",RESI,Single Family,2/1/19,3/24/19,Sold,"1,100,000","1,100,000"
21906991,San Rafael,"28 Peacock Ct, San Rafael, CA 94901-8326",RESI,Condo/Coop,3/30/19,4/29/19,Sold,"895,000","915,000"
21909418,San Rafael,"561 Biscayne Dr, San Rafael, CA 94901-8322",RESI,Condo/Coop,2/22/19,6/25/19,Sold,"1,195,000","1,195,000"
21909531,Bolinas,"258 Elm Rd, Bolinas, CA 94924",RESI,Single Family,3/1/19,5/16/19,Sold,"1,010,000","1,045,000"
21906382,Bolinas,"165 Nymph Rd, Bolinas, CA 94924",RESI,Single Family,1/30/19,6/24/19,Sold,"2,395,000","2,295,000"
21901826,Bolinas,"368-370 Overlook Dr, Bolinas, CA 94924-9770",RESI,Single Family,1/27/19,6/14/19,Sold,"2,695,000","2,500,000"
21831105,Bolinas,"200 Elm Rd, Bolinas, CA 94924",RESI,Single Family,12/19/18,5/16/19,Sold,"1,778,000","1,700,000"
21723176,Bolinas,"77 Olema Bolinas Rd #B, Bolinas, CA 94924-9710",RESI,Single Family,7/6/17,2/2/19,Sold,"9,500,000","8,750,000"
21825646,Stinson Beach,"149 Seadrift Rd, Stinson Beach, CA 94970",RESI,Single Family,8/21/18,3/25/19,Sold,"2,499,000","2,297,500"
21910753,San Rafael,"23 Sunny Oaks Dr, San Rafael, CA 94903-3032",RESI,Single Family,5/3/19,6/24/19,Sold,"995,000","1,160,000"
21907730,San Rafael,"173 Mark Twain Ave, San Rafael, CA 94903-2820",RESI,Single Family,4/9/19,6/13/19,Sold,"879,000","880,000"
21831362,San Rafael,"151 Whittier Ave, San Rafael, CA 94903-2832",RESI,Single Family,9/25/18,2/27/19,Sold,"924,950","907,600"
21904817,San Rafael,"86 Edward Ave, San Rafael, CA 94903-2810",RESI,Single Family,3/7/19,4/22/19,Sold,"805,000","901,000"
21828788,San Rafael,"11 Chalda Ct, San Rafael, CA 94903-2834",RESI,Condo/Coop,11/1/18,1/11/19,Sold,"549,800","568,000"
21913289,San Rafael,"2 Edgewater Ct, San Rafael, CA 94903-2739",RESI,Single Family,5/10/19,6/26/19,Sold,"1,049,000","1,049,000"
21828732,San Rafael,"5 Edgewater Ct, San Rafael, CA 94903-2739",RESI,Single Family,9/10/18,4/5/19,Sold,"995,000","975,000"
21826668,San Rafael,"4 Sandpiper Ct, San Rafael, CA 94903-5123",RESI,Single Family,10/11/18,3/1/19,Sold,"1,149,000","1,100,000"
21903574,San Rafael,"25 Gable Ct, San Rafael, CA 94903-5212",RESI,Condo/Coop,1/14/19,4/8/19,Sold,"725,000","725,000"
21901960,Novato,"8 California Condor Way, Novato, CA 94949-6609",RESI,Condo/Coop,9/13/18,4/3/19,Sold,"575,000","575,000"
21902357,Novato,"16 California Condor Way, Novato, CA 94949-6609",RESI,Condo/Coop,2/1/19,3/11/19,Sold,"699,000","690,000"
21906711,Novato,"1041 Margaret Ct, Novato, CA 94947-6902",RESI,Condo/Coop,3/30/19,6/26/19,Sold,"729,000","710,000"
21902361,Novato,"1060 Susan Way, Novato, CA 94947-6918",RESI,Condo/Coop,2/1/19,4/30/19,Sold,"639,000","640,000"
21830204,Novato,"1135 Highland Dr, Novato, CA 94949-5439",RESI,Single Family,12/2/18,5/15/19,Sold,"969,999","950,000"
21827330,Novato,"1132 Highland Dr, Novato, CA 94949-5481",RESI,Single Family,10/15/18,3/20/19,Sold,"1,199,000","1,137,500"
21900484,Novato,"4 Cielo Ln #3E, Novato, CA 94949",RESI,Condo/Coop,1/9/19,2/26/19,Sold,"509,000","500,000"
21909215,Novato,"4-G Cielo Ln #26, Novato, CA 94949-6353",RESI,Condo/Coop,4/22/19,6/28/19,Sold,"499,500","500,000"
21828730,Novato,"27 Hector Ln, Novato, CA 94949-6382",RESI,Condo/Coop,11/6/18,2/16/19,Sold,"399,000","390,000"
21901711,Novato,"126 Oriole Cir, Novato, CA 94949-6663",RESI,Condo/Coop,1/25/19,3/15/19,Sold,"599,000","595,000"
21901409,Novato,"102 Oriole Cir, Novato, CA 94949-6662",RESI,Condo/Coop,1/22/19,2/28/19,Sold,"499,000","520,000"
21824772,San Rafael,"28 Coast Oak Way, San Rafael, CA 94903-1708",RESI,Single Family,9/24/18,3/26/19,Sold,"1,195,000","1,175,000"
21911829,San Rafael,"58 Tan Oak Cir, San Rafael, CA 94903-1726",RESI,Single Family,4/16/19,6/11/19,Sold,"995,000","930,000"
21909290,San Rafael,"111 Lucas Park Dr, San Rafael, CA 94903-1716",RESI,Single Family,4/20/19,5/25/19,Sold,"1,050,000","1,212,000"
21908747,San Rafael,"23 Montevideo Way, San Rafael, CA 94903-1827",RESI,Single Family,3/1/19,5/9/19,Sold,"1,149,000","1,282,800"
21907183,San Rafael,"20 Montevideo Way, San Rafael, CA 94903-1815",RESI,Single Family,4/8/19,5/24/19,Sold,"1,074,900","1,250,000"
21900987,San Rafael,"12 Montevideo Way, San Rafael, CA 94903-1815",RESI,Single Family,1/16/19,4/17/19,Sold,"1,049,000","1,012,000"
21901703,San Rafael,"11 CORTE SARATOGA, San Rafael, CA 94903-1803",RESI,Single Family,2/10/19,3/29/19,Sold,"1,225,000","1,150,000"
21828432,San Rafael,"12 Corte La Paz, San Rafael, CA 94903-1802",RESI,Single Family,11/5/18,1/4/19,Sold,"1,135,000","1,100,000"
21831364,San Rafael,"8 Galway Ln, San Rafael, CA 94903-2340",RESI,Single Family,1/1/19,2/25/19,Sold,"1,295,000","1,250,000"
21916095,San Rafael,"79 Skyview Ter, San Rafael, CA 94903-1823",RESI,Single Family,5/9/19,6/27/19,Sold Off MLS,"1,425,000","1,425,000"
21906599,San Rafael,"48 Skyview Ter, San Rafael, CA 94903-1825",RESI,Single Family,3/26/19,5/13/19,Sold,"1,395,000","1,383,000"
21900242,San Geronimo Valley,"6 Morelos Ave, Forest Knolls, CA 94933",RESI,Single Family,1/4/19,1/27/19,Sold,"639,000","615,000"
21905492,San Geronimo Valley,"105 Forest Dr, Forest Knolls, CA 94933",RESI,Single Family,3/1/19,5/21/19,Sold,"929,000","935,000"
21829963,Stinson Beach,"13 Walla Vista, Stinson Beach, CA 94970",RESI,Single Family,8/15/18,1/11/19,Sold,"5,995,000","5,650,000"
21910302,Stinson Beach,"131 Dipsea Rd, Stinson Beach, CA 94970",RESI,Single Family,2/1/19,6/28/19,Sold,"4,100,000","4,000,000"
21828650,Stinson Beach,"14 Dipsea Rd, Stinson Beach, CA 94970",RESI,Single Family,9/20/18,6/5/19,Sold,"2,025,000","1,925,000"
